time_s,current_A,SOC,SOH,voltage_V,anode_V,cathode_V,LAM_neg_pct,LAM_pos_pct,LLI_pct,temp_K
169.240,2.000000,0.956134,0.999752,3.599735,0.211270,3.812890,0.000000,0.000000,0.025588,298.782660
169.250,2.000000,0.956132,0.999752,3.599732,0.211270,3.812888,0.000000,0.000000,0.025590,298.782660
169.260,2.000000,0.956129,0.999752,3.599730,0.211271,3.812885,0.000000,0.000000,0.025591,298.782660
169.270,2.000000,0.956126,0.999752,3.599727,0.211271,3.812883,0.000000,0.000000,0.025593,298.782661
169.280,2.000000,0.956124,0.999752,3.599724,0.211271,3.812881,0.000000,0.000000,0.025594,298.782661
169.290,2.000000,0.956121,0.999752,3.599722,0.211271,3.812878,0.000000,0.000000,0.025596,298.782661
169.300,2.000000,0.956119,0.999752,3.599719,0.211271,3.812876,0.000000,0.000000,0.025597,298.782661
169.310,2.000000,0.956116,0.999752,3.599717,0.211271,3.812873,0.000000,0.000000,0.025599,298.782661
169.320,2.000000,0.956113,0.999752,3.599714,0.211272,3.812871,0.000000,0.000000,0.025600,298.782662
169.330,2.000000,0.956111,0.999752,3.599711,0.211272,3.812868,0.000000,0.000000,0.025602,298.782662
169.340,2.000000,0.956108,0.999752,3.599709,0.211272,3.812866,0.000000,0.000000,0.025603,298.782662
169.350,2.000000,0.956106,0.999752,3.599706,0.211272,3.812864,0.000000,0.000000,0.025605,298.782662
169.360,2.000000,0.956103,0.999752,3.599704,0.211272,3.812861,0.000000,0.000000,0.025606,298.782663
169.370,2.000000,0.956100,0.999752,3.599701,0.211273,3.812859,0.000000,0.000000,0.025608,298.782663
169.380,2.000000,0.956098,0.999752,3.599698,0.211273,3.812856,0.000000,0.000000,0.025609,298.782663
169.390,2.000000,0.956095,0.999752,3.599696,0.211273,3.812854,0.000000,0.000000,0.025610,298.782663
169.400,2.000000,0.956093,0.999752,3.599693,0.211273,3.812851,0.000000,0.000000,0.025612,298.782663
169.410,2.000000,0.956090,0.999752,3.599691,0.211273,3.812849,0.000000,0.000000,0.025613,298.782664
169.420,2.000000,0.956087,0.999752,3.599688,0.211273,3.812846,0.000000,0.000000,0.025615,298.782664
169.430,2.000000,0.956085,0.999752,3.599685,0.211274,3.812844,0.000000,0.000000,0.025616,298.782664
169.440,2.000000,0.956082,0.999752,3.599683,0.211274,3.812842,0.000000,0.000000,0.025618,298.782664
169.450,2.000000,0.956080,0.999752,3.599680,0.211274,3.812839,0.000000,0.000000,0.025619,298.782664
169.460,2.000000,0.956077,0.999752,3.599678,0.211274,3.812837,0.000000,0.000000,0.025621,298.782665
169.470,2.000000,0.956075,0.999752,3.599675,0.211274,3.812834,0.000000,0.000000,0.025622,298.782665
169.480,2.000000,0.956072,0.999751,3.599672,0.211275,3.812832,0.000000,0.000000,0.025624,298.782665
169.490,2.000000,0.956069,0.999751,3.599670,0.211275,3.812829,0.000000,0.000000,0.025625,298.782665
169.500,2.000000,0.956067,0.999751,3.599667,0.211275,3.812827,0.000000,0.000000,0.025627,298.782666
169.510,2.000000,0.956064,0.999751,3.599665,0.211275,3.812825,0.000000,0.000000,0.025628,298.782666
169.520,2.000000,0.956062,0.999751,3.599662,0.211275,3.812822,0.000000,0.000000,0.025630,298.782666
169.530,2.000000,0.956059,0.999751,3.599659,0.211275,3.812820,0.000000,0.000000,0.025631,298.782666
169.540,2.000000,0.956056,0.999751,3.599657,0.211276,3.812817,0.000000,0.000000,0.025633,298.782666
169.550,2.000000,0.956054,0.999751,3.599654,0.211276,3.812815,0.000000,0.000000,0.025634,298.782667
169.560,2.000000,0.956051,0.999751,3.599651,0.211276,3.812812,0.000000,0.000000,0.025636,298.782667
169.570,2.000000,0.956049,0.999751,3.599649,0.211276,3.812810,0.000000,0.000000,0.025637,298.782667
169.580,2.000000,0.956046,0.999751,3.599646,0.211276,3.812808,0.000000,0.000000,0.025639,298.782667
169.590,2.000000,0.956043,0.999751,3.599644,0.211277,3.812805,0.000000,0.000000,0.025640,298.782667
169.600,2.000000,0.956041,0.999751,3.599641,0.211277,3.812803,0.000000,0.000000,0.025641,298.782668
169.610,2.000000,0.956038,0.999751,3.599638,0.211277,3.812800,0.000000,0.000000,0.025643,298.782668
169.620,2.000000,0.956036,0.999751,3.599636,0.211277,3.812798,0.000000,0.000000,0.025644,298.782668
169.630,2.000000,0.956033,0.999751,3.599633,0.211277,3.812795,0.000000,0.000000,0.025646,298.782668
169.640,2.000000,0.956030,0.999751,3.599631,0.211277,3.812793,0.000000,0.000000,0.025647,298.782669
169.650,2.000000,0.956028,0.999751,3.599628,0.211278,3.812790,0.000000,0.000000,0.025649,298.782669
169.660,2.000000,0.956025,0.999751,3.599625,0.211278,3.812788,0.000000,0.000000,0.025650,298.782669
169.670,2.000000,0.956023,0.999751,3.599623,0.211278,3.812786,0.000000,0.000000,0.025652,298.782669
169.680,2.000000,0.956020,0.999751,3.599620,0.211278,3.812783,0.000000,0.000000,0.025653,298.782669
169.690,2.000000,0.956017,0.999751,3.599618,0.211278,3.812781,0.000000,0.000000,0.025655,298.782670
169.700,2.000000,0.956015,0.999751,3.599615,0.211279,3.812778,0.000000,0.000000,0.025656,298.782670
169.710,2.000000,0.956012,0.999751,3.599612,0.211279,3.812776,0.000000,0.000000,0.025658,298.782670
169.720,2.000000,0.956010,0.999751,3.599610,0.211279,3.812773,0.000000,0.000000,0.025659,298.782670
169.730,2.000000,0.956007,0.999751,3.599607,0.211279,3.812771,0.000000,0.000000,0.025661,298.782670
169.740,2.000000,0.956005,0.999751,3.599605,0.211279,3.812769,0.000000,0.000000,0.025662,298.782671
169.750,2.000000,0.956002,0.999751,3.599602,0.211279,3.812766,0.000000,0.000000,0.025664,298.782671
169.760,2.000000,0.955999,0.999751,3.599599,0.211280,3.812764,0.000000,0.000000,0.025665,298.782671
169.770,2.000000,0.955997,0.999751,3.599597,0.211280,3.812761,0.000000,0.000000,0.025667,298.782671
169.780,2.000000,0.955994,0.999751,3.599594,0.211280,3.812759,0.000000,0.000000,0.025668,298.782672
169.790,2.000000,0.955992,0.999751,3.599592,0.211280,3.812756,0.000000,0.000000,0.025669,298.782672
169.800,2.000000,0.955989,0.999751,3.599589,0.211280,3.812754,0.000000,0.000000,0.025671,298.782672
169.810,2.000000,0.955986,0.999751,3.599586,0.211281,3.812752,0.000000,0.000000,0.025672,298.782672
169.820,2.000000,0.955984,0.999751,3.599584,0.211281,3.812749,0.000000,0.000000,0.025674,298.782672
169.830,2.000000,0.955981,0.999751,3.599581,0.211281,3.812747,0.000000,0.000000,0.025675,298.782673
169.840,2.000000,0.955979,0.999751,3.599579,0.211281,3.812744,0.000000,0.000000,0.025677,298.782673
169.850,2.000000,0.955976,0.999751,3.599576,0.211281,3.812742,0.000000,0.000000,0.025678,298.782673
169.860,2.000000,0.955973,0.999751,3.599573,0.211281,3.812739,0.000000,0.000000,0.025680,298.782673
169.870,2.000000,0.955971,0.999751,3.599571,0.211282,3.812737,0.000000,0.000000,0.025681,298.782673
169.880,2.000000,0.955968,0.999751,3.599568,0.211282,3.812734,0.000000,0.000000,0.025683,298.782674
169.890,2.000000,0.955966,0.999751,3.599566,0.211282,3.812732,0.000000,0.000000,0.025684,298.782674
169.900,2.000000,0.955963,0.999751,3.599563,0.211282,3.812730,0.000000,0.000000,0.025686,298.782674
169.910,2.000000,0.955960,0.999751,3.599560,0.211282,3.812727,0.000000,0.000000,0.025687,298.782674
169.920,2.000000,0.955958,0.999751,3.599558,0.211283,3.812725,0.000000,0.000000,0.025689,298.782674
169.930,2.000000,0.955955,0.999751,3.599555,0.211283,3.812722,0.000000,0.000000,0.025690,298.782675
169.940,2.000000,0.955953,0.999751,3.599553,0.211283,3.812720,0.000000,0.000000,0.025692,298.782675
169.950,2.000000,0.955950,0.999751,3.599550,0.211283,3.812717,0.000000,0.000000,0.025693,298.782675
169.960,2.000000,0.955948,0.999751,3.599547,0.211283,3.812715,0.000000,0.000000,0.025695,298.782675
169.970,2.000000,0.955945,0.999751,3.599545,0.211284,3.812713,0.000000,0.000000,0.025696,298.782675
169.980,2.000000,0.955942,0.999751,3.599542,0.211284,3.812710,0.000000,0.000000,0.025697,298.782676
169.990,2.000000,0.955940,0.999751,3.599540,0.211284,3.812708,0.000000,0.000000,0.025699,298.782676
170.000,2.000000,0.955937,0.999751,3.599537,0.211284,3.812705,0.000000,0.000000,0.025700,298.782676
170.010,2.000000,0.955935,0.999751,3.599534,0.211284,3.812703,0.000000,0.000000,0.025702,298.782676
170.020,2.000000,0.955932,0.999751,3.599532,0.211284,3.812700,0.000000,0.000000,0.025703,298.782676
170.030,2.000000,0.955929,0.999751,3.599529,0.211285,3.812698,0.000000,0.000000,0.025705,298.782677
170.040,2.000000,0.955927,0.999751,3.599527,0.211285,3.812696,0.000000,0.000000,0.025706,298.782677
170.050,2.000000,0.955924,0.999751,3.599524,0.211285,3.812693,0.000000,0.000000,0.025708,298.782677
170.060,2.000000,0.955922,0.999751,3.599521,0.211285,3.812691,0.000000,0.000000,0.025709,298.782677
170.070,2.000000,0.955919,0.999751,3.599519,0.211285,3.812688,0.000000,0.000000,0.025711,298.782678
170.080,2.000000,0.955916,0.999751,3.599516,0.211286,3.812686,0.000000,0.000000,0.025712,298.782678
170.090,2.000000,0.955914,0.999751,3.599514,0.211286,3.812683,0.000000,0.000000,0.025714,298.782678
170.100,2.000000,0.955911,0.999751,3.599511,0.211286,3.812681,0.000000,0.000000,0.025715,298.782678
170.110,2.000000,0.955909,0.999751,3.599508,0.211286,3.812679,0.000000,0.000000,0.025717,298.782678
170.120,2.000000,0.955906,0.999751,3.599506,0.211286,3.812676,0.000000,0.000000,0.025718,298.782679
170.130,2.000000,0.955903,0.999751,3.599503,0.211286,3.812674,0.000000,0.000000,0.025720,298.782679
170.140,2.000000,0.955901,0.999751,3.599501,0.211287,3.812671,0.000000,0.000000,0.025721,298.782679
170.150,2.000000,0.955898,0.999751,3.599498,0.211287,3.812669,0.000000,0.000000,0.025723,298.782679
